mois_mutation;code_departement;nom_commune;valeur_fonciere;croissance
01/10/2021;91;91Angervilliers;653700;0.347835052
01/10/2021;91;91Arpajon;3053150;0.03937552
01/10/2021;91;91Athis-Mons;10794288;0.010908985
01/10/2021;91;91Authon-la-Plaine;184750;-0.383138564
01/10/2021;91;91Auvers-Saint-Georges;697700;1.377172061
01/10/2021;91;91Ballainvilliers;1440750;-0.534799244
01/10/2021;91;91Ballancourt-sur-Essonne;3106790;-0.497892525
01/10/2021;91;91Baulne;2874680;1.93364629
01/10/2021;91;91BiÃ¨vres;5302200;-0.062209826
01/10/2021;91;91Boigneville;265500;-0.241428571
01/10/2021;91;91Boissy-le-Sec;179900;-0.406270627
01/10/2021;91;91Boissy-sous-Saint-Yon;1810600;0.312694845
01/10/2021;91;91Bondoufle;3813855;-0.035004554
01/10/2021;91;91Boullay-les-Troux;1825000;0.077559739
01/10/2021;91;91Bouray-sur-Juine;1409580;2.277483259
01/10/2021;91;91Boussy-Saint-Antoine;2433115.5;0.005270084
01/10/2021;91;91Boutigny-sur-Essonne;1445390;-0.217285683
01/10/2021;91;91Breuillet;4899160;0.594913632
01/10/2021;91;91Breux-Jouy;1117660;6.761527778
01/10/2021;91;91Briis-sous-Forges;845300;-0.396214286
01/10/2021;91;91BriÃ¨res-les-ScellÃ©s;1963800;1.055237517
01/10/2021;91;91Brunoy;11210510;-0.029593036
01/10/2021;91;91BruyÃ¨res-le-ChÃ¢tel;1042900;-0.515268417
01/10/2021;91;91BrÃ©tigny-sur-Orge;8301264;-0.257119207
01/10/2021;91;91Buno-Bonnevaux;660000;0.466666667
01/10/2021;91;91Bures-sur-Yvette;2490734.61;-0.30732115
01/10/2021;91;91Cerny;1458000;0.212151444
01/10/2021;91;91Chalou-Moulineux;510000;1.170212766
01/10/2021;91;91Chamarande;346270;-0.59755233
01/10/2021;91;91Champcueil;1234500;-0.543489765
01/10/2021;91;91Champlan;745000;-0.050955414
01/10/2021;91;91Chauffour-lÃ¨s-Ã‰trÃ©chy;385000;-0.104651163
01/10/2021;91;91Cheptainville;919000;2.995652174
01/10/2021;91;91Chilly-Mazarin;5022721;-0.789313853
01/10/2021;91;91Corbeil-Essonnes;19470062;-0.06804575
01/10/2021;91;91Corbreuse;723800;-0.75097453
01/10/2021;91;91Crosne;3741200;-0.211385293
01/10/2021;91;91Dannemois;969937.5;-0.366385223
01/10/2021;91;91Dourdan;6891870;0.857504709
01/10/2021;91;91Draveil;16942803;0.595720466
01/10/2021;91;91Fleury-MÃ©rogis;1705920;-0.111036998
01/10/2021;91;91Fontenay-le-Vicomte;1598000;0.869771251
01/10/2021;91;91Fontenay-lÃ¨s-Briis;312000;-0.812637369
01/10/2021;91;91Forges-les-Bains;5634500;2.420757065
01/10/2021;91;91Gif-sur-Yvette;10996748;-0.320896632
01/10/2021;91;91Gironville-sur-Essonne;967800;5.04875
01/10/2021;91;91Gometz-la-Ville;484000;-0.445145019
01/10/2021;91;91Gometz-le-ChÃ¢tel;383654;-0.88281277
01/10/2021;91;91Grigny;804405.88;-0.597192849
01/10/2021;91;91Guibeville;225000;-0.285714286
01/10/2021;91;91Guigneville-sur-Essonne;230000;0.210526316
01/10/2021;91;91Guillerval;270000;-0.585476318
01/10/2021;91;91Igny;6488002;0.190574863
01/10/2021;91;91Itteville;3537600;0.023315013
01/10/2021;91;91Janville-sur-Juine;1209500;3.170689655
01/10/2021;91;91Juvisy-sur-Orge;8915718.56;0.476074221
01/10/2021;91;91La FertÃ©-Alais;986100;-0.719427531
01/10/2021;91;91La Norville;1609700;-0.179645296
01/10/2021;91;91La Ville-du-Bois;1506900;-0.490684519
01/10/2021;91;91Lardy;1514000;-0.7052766
01/10/2021;91;91Le Coudray-Montceaux;1414900;0.115675761
01/10/2021;91;91Le MÃ©rÃ©villois;2659150;1.051528337
01/10/2021;91;91Le Plessis-PÃ¢tÃ©;1801500;0.187870076
01/10/2021;91;91Le Val-Saint-Germain;592000;0.860757504
01/10/2021;91;91Les Granges-le-Roi;590200;-0.626554966
01/10/2021;91;91Les MoliÃ¨res;1687520;6.670545455
01/10/2021;91;91Les Ulis;4085250;-0.059305706
01/10/2021;91;91Leudeville;1840950;10.15727273
01/10/2021;91;91Leuville-sur-Orge;2239027.03;0.104928459
01/10/2021;91;91Limours;4518752;0.245613513
01/10/2021;91;91Linas;811500;-0.03046595
01/10/2021;91;91Lisses;317000;-0.844112748
01/10/2021;91;91Longjumeau;7735786;0.122037744
01/10/2021;91;91Longpont-sur-Orge;3368500;0.919373219
01/10/2021;91;91Maisse;1440000;0.244522803
01/10/2021;91;91Marcoussis;4036289;-0.45202642
01/10/2021;91;91Marolles-en-Hurepoix;2769597.16;1.08240388
01/10/2021;91;91Massy;19004015;0.323704028
01/10/2021;91;91Mennecy;8541100;-0.058580288
01/10/2021;91;91Milly-la-ForÃªt;1496500;-0.545325121
01/10/2021;91;91Moigny-sur-Ã‰cole;661000;0.472160356
01/10/2021;91;91Montgeron;8256350;-0.382681111
01/10/2021;91;91MontlhÃ©ry;2484400;-0.171493839
01/10/2021;91;91Morangis;3959480;-0.543316575
01/10/2021;91;91Morigny-Champigny;1267920;-0.556519367
01/10/2021;91;91Morsang-sur-Orge;7313370;0.451695696
01/10/2021;91;91Morsang-sur-Seine;1460000;0.46
01/10/2021;91;91Nozay;1775500;0.100845645
01/10/2021;91;91Ollainville;1799900;-0.350028889
01/10/2021;91;91Ormoy;1521000;0.688199254
01/10/2021;91;91Orsay;6052997;-0.627336612
01/10/2021;91;91Palaiseau;16844767;-0.058346449
01/10/2021;91;91Paray-Vieille-Poste;4340000;0.1002383
01/10/2021;91;91Prunay-sur-Essonne;1519600;7.258695652
01/10/2021;91;91Pussay;554000;-0.618337439
01/10/2021;91;91Quincy-sous-SÃ©nart;1733600;-0.414047184
01/10/2021;91;91Ris-Orangis;8677656.9;0.377478011
01/10/2021;91;91Roinville;1642370;1.058107769
01/10/2021;91;91Saclas;2447391;-0.15987292
01/10/2021;91;91Saclay;2979431.25;-0.161194917
01/10/2021;91;91Saint-Aubin;450000;-0.268292683
01/10/2021;91;91Saint-ChÃ©ron;2525920;-0.474555927
01/10/2021;91;91Saint-Cyr-la-RiviÃ¨re;720000;0.104294479
01/10/2021;91;91Saint-Escobille;77500;-0.569444444
01/10/2021;91;91Saint-Germain-lÃ¨s-Arpajon;3580250;-0.234940601
01/10/2021;91;91Saint-Germain-lÃ¨s-Corbeil;7794260;0.304651159
01/10/2021;91;91Saint-Maurice-Montcouronne;658000;0.496474869
01/10/2021;91;91Saint-Michel-sur-Orge;6539411.8;0.031730914
01/10/2021;91;91Saint-Pierre-du-Perray;4277115;-0.280570717
01/10/2021;91;91Saint-Vrain;1041960;-0.182776471
01/10/2021;91;91Sainte-GeneviÃ¨ve-des-Bois;14037375;0.011779416
01/10/2021;91;91Saintry-sur-Seine;2831804;0.134377792
01/10/2021;91;91Saulx-les-Chartreux;5282331;0.711863912
01/10/2021;91;91Savigny-sur-Orge;14783051;-0.172703195
01/10/2021;91;91Sermaise;2639500;0.426756757
01/10/2021;91;91Soisy-sur-Seine;4387514;-0.477465403
01/10/2021;91;91Soisy-sur-Ã‰cole;776000;-0.545268093
01/10/2021;91;91Tigery;1454700;-0.392982431
01/10/2021;91;91Valpuiseaux;207000;-0.252707581
01/10/2021;91;91Varennes-Jarcy;1580400;-0.527602832
01/10/2021;91;91Vaugrigneuse;2466000;1.802272727
01/10/2021;91;91Vauhallan;1345000;0.55942029
01/10/2021;91;91Vayres-sur-Essonne;200000;-0.610894942
01/10/2021;91;91VerriÃ¨res-le-Buisson;5839013;-0.553933116
01/10/2021;91;91Vert-le-Grand;317900;-0.174285714
01/10/2021;91;91Vert-le-Petit;1371000;1.344591706
01/10/2021;91;91Vigneux-sur-Seine;11376700;0.124792698
01/10/2021;91;91VillabÃ©;2569260.5;1.73835385
01/10/2021;91;91Villebon-sur-Yvette;4829154;0.317648118
01/10/2021;91;91Villeconin;210000;-0.213483146
01/10/2021;91;91Villejust;382200;-0.856434528
01/10/2021;91;91Villemoisson-sur-Orge;4960500;0.562429623
01/10/2021;91;91Villeneuve-sur-Auvers;981960;-0.162150171
01/10/2021;91;91Villiers-le-BÃ¢cle;1805244;11.11573154
01/10/2021;91;91Villiers-sur-Orge;2532000;0.703914562
01/10/2021;91;91Viry-ChÃ¢tillon;9780247;-0.178041677
01/10/2021;91;91Wissous;4776572;0.734144246
01/10/2021;91;91Yerres;13400848;-0.302929819
01/10/2021;91;91Ã‰gly;5780900;4.496719597
01/10/2021;91;91Ã‰pinay-sous-SÃ©nart;1628025.5;-0.504707939
01/10/2021;91;91Ã‰pinay-sur-Orge;8510985;0.976701543
01/10/2021;91;91Ã‰tampes;11483490;0.507799308
01/10/2021;91;91Ã‰tiolles;2135000;0.65653195
01/10/2021;91;91Ã‰trÃ©chy;3852705;0.227269252
01/10/2021;91;91Ã‰vry-Courcouronnes;11460939.1;-0.100585388
01/10/2021;92;92Antony;33446299;0.038712002
01/10/2021;92;92AsniÃ¨res-sur-Seine;8870025;-0.555257786
01/10/2021;92;92Bagneux;8332480;-0.478612747
01/10/2021;92;92Bois-Colombes;2895315;-0.723416349
01/10/2021;92;92Boulogne-Billancourt;76961670;-0.303592531
01/10/2021;92;92Bourg-la-Reine;5797080;-0.390406688
01/10/2021;92;92Chaville;12708502;-0.25130423
01/10/2021;92;92ChÃ¢tenay-Malabry;10229601;-0.351826391
01/10/2021;92;92ChÃ¢tillon;19509130;-0.194930336
01/10/2021;92;92Clamart;20816426.6;-0.380862812
01/10/2021;92;92Clichy;6893428;-0.170229895
01/10/2021;92;92Colombes;9125685;-0.619475179
01/10/2021;92;92Courbevoie;11533634.99;-0.449411432
01/10/2021;92;92Fontenay-aux-Roses;8401537;-0.007424407
01/10/2021;92;92Garches;8733263.56;-0.336257102
01/10/2021;92;92Gennevilliers;1468000;0.841907152
01/10/2021;92;92Issy-les-Moulineaux;35534538.03;-0.110816722
01/10/2021;92;92La Garenne-Colombes;4960719;-0.382894447
01/10/2021;92;92Le Plessis-Robinson;11915566;-0.320473036
01/10/2021;92;92Levallois-Perret;14428337;-0.207060743
01/10/2021;92;92Malakoff;14659825;-0.043353692
01/10/2021;92;92Marnes-la-Coquette;1000000;0.956947162
01/10/2021;92;92Meudon;21298455;-0.205415927
01/10/2021;92;92Montrouge;23847363.71;-0.358124027
01/10/2021;92;92Nanterre;5153770;-0.504541711
01/10/2021;92;92Neuilly-sur-Seine;7830695;-0.346515017
01/10/2021;92;92Puteaux;7887289;-0.407316558
01/10/2021;92;92Rueil-Malmaison;11991114;-0.122453238
01/10/2021;92;92Saint-Cloud;23717774.2;-0.130528785
01/10/2021;92;92Sceaux;5625713;-0.51632254
01/10/2021;92;92Suresnes;5107525.44;-0.205327625
01/10/2021;92;92SÃ¨vres;15042181;0.097894647
01/10/2021;92;92Vanves;13434567;0.193783047
01/10/2021;92;92Vaucresson;4406296;-0.069435294
01/10/2021;92;92Ville-d'Avray;3597200;-0.518311707
01/10/2021;92;92Villeneuve-la-Garenne;328000;-0.449109842
01/10/2021;93;93Aubervilliers;7181930;-0.511439643
01/10/2021;93;93Aulnay-sous-Bois;11491105;-0.412746479
01/10/2021;93;93Bagnolet;7083110;-0.55399375
01/10/2021;93;93Bobigny;2799142.19;-0.775688731
01/10/2021;93;93Bondy;5543000;-0.494072488
01/10/2021;93;93Clichy-sous-Bois;1257500;-0.600601073
01/10/2021;93;93Coubron;1617000;-0.531711555
01/10/2021;93;93Drancy;9165910;-0.45212174
01/10/2021;93;93Dugny;126546;-0.689457669
01/10/2021;93;93Gagny;9514290;-0.176040144
01/10/2021;93;93Gournay-sur-Marne;1202000;-0.867097402
01/10/2021;93;93L'ÃŽle-Saint-Denis;1170000;0.305803571
01/10/2021;93;93La Courneuve;1268288;-0.710857371
01/10/2021;93;93Le Blanc-Mesnil;10634081;-0.383735386
01/10/2021;93;93Le Bourget;1362500;-0.425711275
01/10/2021;93;93Le PrÃ©-Saint-Gervais;5906000;-0.369754401
01/10/2021;93;93Le Raincy;4719360;-0.609070495
01/10/2021;93;93Les Lilas;7184890;-0.160443708
01/10/2021;93;93Les Pavillons-sous-Bois;5214509;-0.454870757
01/10/2021;93;93Livry-Gargan;9739580;-0.461229385
01/10/2021;93;93Montfermeil;2186500;-0.673232162
01/10/2021;93;93Montreuil;30619548;-0.495061265
01/10/2021;93;93Neuilly-Plaisance;5420700;-0.32739716
01/10/2021;93;93Neuilly-sur-Marne;4019600;-0.475377143
01/10/2021;93;93Noisy-le-Grand;12141771;-0.573565128
01/10/2021;93;93Noisy-le-Sec;12073440;0.186121907
01/10/2021;93;93Pantin;13079847;-0.488452028
01/10/2021;93;93Pierrefitte-sur-Seine;3559556;-0.867048539
01/10/2021;93;93Romainville;4390350;-0.702673108
01/10/2021;93;93Rosny-sous-Bois;7693197;-0.64136587
01/10/2021;93;93Saint-Denis;13964928.88;-0.289422261
01/10/2021;93;93Saint-Ouen-sur-Seine;17777254;-0.398588233
01/10/2021;93;93Sevran;5788926.2;-0.368854875
01/10/2021;93;93Stains;2495400;-0.593430764
01/10/2021;93;93Tremblay-en-France;4626100;-0.686138419
01/10/2021;93;93Vaujours;2521000;-0.234785248
01/10/2021;93;93Villemomble;7638957;-0.60852863
01/10/2021;93;93Villepinte;3741020;-0.55342103
01/10/2021;93;93Villetaneuse;1174350;-0.220374427
01/10/2021;93;93Ã‰pinay-sur-Seine;12022301.45;-0.016054366
01/10/2021;94;94Ablon-sur-Seine;1788570;-0.466382042
01/10/2021;94;94Alfortville;18730015;-0.151237067
01/10/2021;94;94Arcueil;2879391;-0.790797898
01/10/2021;94;94Boissy-Saint-LÃ©ger;3263238;-0.272082368
01/10/2021;94;94Bonneuil-sur-Marne;4880008;-0.380962602
01/10/2021;94;94Bry-sur-Marne;11817166;-0.077442605
01/10/2021;94;94Cachan;11211795;-0.202230338
01/10/2021;94;94Champigny-sur-Marne;27902854.66;-0.093701178
01/10/2021;94;94Charenton-le-Pont;14687383.1;-0.379118276
01/10/2021;94;94ChenneviÃ¨res-sur-Marne;6246150;-0.561943512
01/10/2021;94;94Chevilly-Larue;6221335.12;-0.168327077
01/10/2021;94;94Choisy-le-Roi;13934420;-0.392972767
01/10/2021;94;94CrÃ©teil;19900003;-0.336771456
01/10/2021;94;94Fontenay-sous-Bois;22685961;-0.312059992
01/10/2021;94;94Fresnes;9203227;-0.080656585
01/10/2021;94;94Gentilly;6124159;0.581577068
01/10/2021;94;94Ivry-sur-Seine;17291250;-0.23156208
01/10/2021;94;94Joinville-le-Pont;9297826;-0.128198887
01/10/2021;94;94L'HaÃ¿-les-Roses;24562814;0.995560873
01/10/2021;94;94La Queue-en-Brie;3477300;-0.403839381
01/10/2021;94;94Le Kremlin-BicÃªtre;7227950;-0.312625739
01/10/2021;94;94Le Perreux-sur-Marne;25211880;-0.15351353
01/10/2021;94;94Le Plessis-TrÃ©vise;10579613;-0.038588634
01/10/2021;94;94Limeil-BrÃ©vannes;4137800;-0.633534562
01/10/2021;94;94Maisons-Alfort;25988525.5;-0.254180571
01/10/2021;94;94Mandres-les-Roses;1382765;-0.680443517
01/10/2021;94;94Marolles-en-Brie;1819000;-0.552167335
01/10/2021;94;94Nogent-sur-Marne;32673472.64;0.444379214
01/10/2021;94;94Noiseau;6235010;0.593327711
01/10/2021;94;94Orly;6122662.75;-0.12071021
01/10/2021;94;94Ormesson-sur-Marne;6144788.56;-0.222909384
01/10/2021;94;94PÃ©rigny;1881400;0.296354992
01/10/2021;94;94Rungis;1119000;-0.487237295
01/10/2021;94;94Saint-MandÃ©;16934350;-0.109590652
01/10/2021;94;94Saint-Maur-des-FossÃ©s;54890882.56;-0.213666706
01/10/2021;94;94Saint-Maurice;5743300;-0.206935192
01/10/2021;94;94Santeny;1186750;-0.57701047
01/10/2021;94;94Sucy-en-Brie;7046895;-0.607683494
01/10/2021;94;94Thiais;9878088.78;-0.418863551
01/10/2021;94;94Valenton;1452900;1.773837457
01/10/2021;94;94Villecresnes;10062530;0.662266457
01/10/2021;94;94Villejuif;20680785;0.097357316
01/10/2021;94;94Villeneuve-Saint-Georges;4597094;-0.470824395
01/10/2021;94;94Villeneuve-le-Roi;5531159;-0.683097489
01/10/2021;94;94Villiers-sur-Marne;10705812.9;-0.376899764
01/10/2021;94;94Vincennes;31044876;-0.472865425
01/10/2021;94;94Vitry-sur-Seine;26104655;0.036147498
01/10/2021;95;95Amenucourt;12334000;12.58370044
01/10/2021;95;95Andilly;380000;-0.909048109
01/10/2021;95;95Argenteuil;52909794.28;0.537009544
01/10/2021;95;95Arnouville;3189310;-0.747800886
01/10/2021;95;95Arronville;478800;-0.678528266
01/10/2021;95;95AsniÃ¨res-sur-Oise;1000000;-0.205103237
01/10/2021;95;95Attainville;390309;0.084191667
01/10/2021;95;95Auvers-sur-Oise;5051065.72;-0.312593592
01/10/2021;95;95Baillet-en-France;1515000;3.455882353
01/10/2021;95;95Beauchamp;6297200;0.721794043
01/10/2021;95;95Beaumont-sur-Oise;7495050;0.295573817
01/10/2021;95;95Bellefontaine;156000;-0.577922078
01/10/2021;95;95Belloy-en-France;2181550;0.867765411
01/10/2021;95;95Bernes-sur-Oise;1687550;0.829877903
01/10/2021;95;95Bessancourt;2421200;-0.318144696
01/10/2021;95;95Bezons;7143300;-0.482903898
01/10/2021;95;95Boisemont;1275740;0.27574
01/10/2021;95;95Boissy-l'Aillerie;2274002;1.2086052
01/10/2021;95;95BouffÃ©mont;1836001;-0.533761277
01/10/2021;95;95Bouqueval;383000;-0.649700462
01/10/2021;95;95Bray-et-LÃ»;253000;-0.494
01/10/2021;95;95BruyÃ¨res-sur-Oise;2227670;3.225474203
01/10/2021;95;95BrÃ©anÃ§on;443050;0.067590361
01/10/2021;95;95Butry-sur-Oise;2329700;3.884067086
01/10/2021;95;95BÃ©themont-la-ForÃªt;1065000;2.219954649
01/10/2021;95;95Cergy;17453417.2;0.1301961
01/10/2021;95;95Champagne-sur-Oise;4522300;0.160575887
01/10/2021;95;95Chars;595000;-0.656049483
01/10/2021;95;95Chaumontel;723150;-0.730268557
01/10/2021;95;95ChenneviÃ¨res-lÃ¨s-Louvres;390000;-0.161290323
01/10/2021;95;95ChÃ©rence;313400;0.457674419
01/10/2021;95;95ClÃ©ry-en-Vexin;297200;0.176563737
01/10/2021;95;95Commeny;227000;0.464516129
01/10/2021;95;95Cormeilles-en-Parisis;15872443.33;-0.030523586
01/10/2021;95;95Cormeilles-en-Vexin;1216000;-0.284200612
01/10/2021;95;95Courdimanche;2373820;0.111308775
01/10/2021;95;95Deuil-la-Barre;12564602;0.022915748
01/10/2021;95;95Domont;4692090;-0.289817154
01/10/2021;95;95Eaubonne;17629850;0.731884681
01/10/2021;95;95Enghien-les-Bains;11306740;0.082637379
01/10/2021;95;95Ennery;1756500;3.084883721
01/10/2021;95;95Ermont;10390937.78;-0.061935743
01/10/2021;95;95Fontenay-en-Parisis;385000;-0.140241179
01/10/2021;95;95Fosses;4068137.8;0.13060358
01/10/2021;95;95Franconville;12298178.72;-0.311798379
01/10/2021;95;95FrÃ©mÃ©court;766400;0.03114699
01/10/2021;95;95FrÃ©pillon;1214000;-0.47920465
01/10/2021;95;95Garges-lÃ¨s-Gonesse;3398500;-0.24938986
01/10/2021;95;95Genainville;357000;-0.686429513
01/10/2021;95;95Gonesse;7961526;0.472115235
01/10/2021;95;95Goussainville;8945200;0.078656973
01/10/2021;95;95Groslay;6824750;1.521987362
01/10/2021;95;95GÃ©nicourt;315000;0.640625
01/10/2021;95;95Haravilliers;497590;2.554214286
01/10/2021;95;95Herblay-sur-Seine;9201170;-0.439837047
01/10/2021;95;95Hodent;325000;1.350133777
01/10/2021;95;95Jouy-le-Moutier;4876494.44;0.203092404
01/10/2021;95;95L'Isle-Adam;9090700;-0.009571229
01/10/2021;95;95La Frette-sur-Seine;3323554;3.734407407
01/10/2021;95;95La Roche-Guyon;370300;-0.189005694
01/10/2021;95;95Labbeville;731500;-0.415548098
01/10/2021;95;95Le Bellay-en-Vexin;205000;0.260111627
01/10/2021;95;95Le Mesnil-Aubry;720590;0.310163636
01/10/2021;95;95Le Plessis-Bouchard;2805400;-0.523077708
01/10/2021;95;95Le Plessis-Gassot;1000000;1.898550725
01/10/2021;95;95Le Plessis-Luzarches;259500;0.3515625
01/10/2021;95;95Le Thillay;478000;-0.896512157
01/10/2021;95;95Longuesse;1141000;1.535555556
01/10/2021;95;95Louvres;3857300;-0.504673263
01/10/2021;95;95Luzarches;4127251.7;1.679163713
01/10/2021;95;95Maffliers;363000;-0.789190649
01/10/2021;95;95Magny-en-Vexin;3289500;0.303386547
01/10/2021;95;95Mareil-en-France;1179300;1.105892857
01/10/2021;95;95Margency;3402800;7.101904762
01/10/2021;95;95Marines;1251960;-0.432795181
01/10/2021;95;95Marly-la-Ville;1595500;0.113398465
01/10/2021;95;95Menouville;470000;-0.689768977
01/10/2021;95;95Menucourt;2248961;0.3238309
01/10/2021;95;95Moisselles;671000;0.173158962
01/10/2021;95;95Montgeroult;792000;-0.148387097
01/10/2021;95;95Montigny-lÃ¨s-Cormeilles;6053889.4;-0.234539973
01/10/2021;95;95Montlignon;1048000;-0.165605096
01/10/2021;95;95Montmagny;7855075.6;0.551282803
01/10/2021;95;95Montmorency;13551980;-0.256864228
01/10/2021;95;95Montreuil-sur-Epte;897900;1.0132287
01/10/2021;95;95Montsoult;983533.33;-0.482966965
01/10/2021;95;95Moussy;159000;-0.711956522
01/10/2021;95;95MÃ©riel;2031000;-0.09773434
01/10/2021;95;95MÃ©ry-sur-Oise;2801500;-0.179816729
01/10/2021;95;95Nerville-la-ForÃªt;1670000;2.32130768
01/10/2021;95;95Nesles-la-VallÃ©e;1447000;-0.673178995
01/10/2021;95;95Neuville-sur-Oise;1605900;0.027548354
01/10/2021;95;95Nointel;301000;-0.646713615
01/10/2021;95;95Nucourt;323000;0.182284041
01/10/2021;95;95Osny;7504640;0.522639005
01/10/2021;95;95Parmain;6190521.7;0.112201166
01/10/2021;95;95Persan;11875500;1.529069767
01/10/2021;95;95Pierrelaye;2714200;-0.026365821
01/10/2021;95;95Piscop;275000;-0.811333699
01/10/2021;95;95Pontoise;15659755;0.244408517
01/10/2021;95;95Presles;2591768;-0.328006862
01/10/2021;95;95Puiseux-en-France;478000;-0.847186701
01/10/2021;95;95Roissy-en-France;754000;0.125562968
01/10/2021;95;95Ronquerolles;734000;-0.109223301
01/10/2021;95;95Sagy;285000;-0.736684554
01/10/2021;95;95Saint-Brice-sous-ForÃªt;7566900;0.047201498
01/10/2021;95;95Saint-Clair-sur-Epte;195000;-0.326634207
01/10/2021;95;95Saint-Gervais;414200;-0.735875526
01/10/2021;95;95Saint-Gratien;8491360;-0.088914759
01/10/2021;95;95Saint-Leu-la-ForÃªt;7802515;-0.409966462
01/10/2021;95;95Saint-Martin-du-Tertre;463000;-0.5788995
01/10/2021;95;95Saint-Ouen-l'AumÃ´ne;15103251;0.733261758
01/10/2021;95;95Saint-Prix;5395485;0.254894112
01/10/2021;95;95Saint-Witz;1867000;0.698750331
01/10/2021;95;95Sannois;11339140;0.210068448
01/10/2021;95;95Santeuil;443000;-0.327973301
01/10/2021;95;95Sarcelles;10002854;0.566016799
01/10/2021;95;95Seraincourt;785228;-0.854417021
01/10/2021;95;95Seugy;843400;-0.384244725
01/10/2021;95;95Soisy-sous-Montmorency;12237620;-0.236808691
01/10/2021;95;95Survilliers;1411000;0.192730347
01/10/2021;95;95Taverny;12247900;0.205959901
01/10/2021;95;95ThÃ©mÃ©ricourt;1044000;0.28708538
01/10/2021;95;95Us;541325;2.929764065
01/10/2021;95;95Vallangoujard;3692000;4.812342569
01/10/2021;95;95Valmondois;1764700;0.310875056
01/10/2021;95;95VaurÃ©al;4510374;-0.416653485
01/10/2021;95;95Viarmes;2197000;-0.179764794
01/10/2021;95;95Vigny;846000;1.838926174
01/10/2021;95;95Villaines-sous-Bois;660000;-0.64214065
01/10/2021;95;95Villeron;1561000;2.097222222
01/10/2021;95;95Villiers-Adam;567730;0.296187215
01/10/2021;95;95Villiers-le-Bel;2788000;-0.20267681
01/10/2021;95;95VÃ©mars;112000;-0.971671603
01/10/2021;95;95VÃ©theuil;644750;-0.610187424
01/10/2021;95;95Ã‰couen;1940000;-0.431085044
01/10/2021;95;95Ã‰ragny;10033144;0.132146182
01/10/2021;95;95Ã‰zanville;4406489;1.24789328
01/11/2021;75;75Paris 10e Arrondissement;54407904.7;-0.271403642
01/11/2021;75;75Paris 11e Arrondissement;85609348.75;-0.255714172
01/11/2021;75;75Paris 12e Arrondissement;58893846;-0.037251074
01/11/2021;75;75Paris 13e Arrondissement;47003398;-0.264919373
01/11/2021;75;75Paris 14e Arrondissement;45667354.3;-0.388127705
01/11/2021;75;75Paris 15e Arrondissement;112681013.7;-0.078830901
01/11/2021;75;75Paris 16e Arrondissement;77056397.5;-0.20960246
01/11/2021;75;75Paris 17e Arrondissement;84496709.44;-0.153509873
01/11/2021;75;75Paris 18e Arrondissement;90604524.8;-0.33365421
01/11/2021;75;75Paris 19e Arrondissement;66417690.34;-0.011523073
01/11/2021;75;75Paris 1er Arrondissement;11586852;-0.200342796
01/11/2021;75;75Paris 20e Arrondissement;49728481.7;-0.377884322
01/11/2021;75;75Paris 2e Arrondissement;13849509.57;-0.296071718
01/11/2021;75;75Paris 3e Arrondissement;20874756;0.055945106
01/11/2021;75;75Paris 4e Arrondissement;14473088;-0.065091931
01/11/2021;75;75Paris 5e Arrondissement;23736122.6;-0.287016638
01/11/2021;75;75Paris 6e Arrondissement;22086897;-0.223624117
01/11/2021;75;75Paris 7e Arrondissement;21207854;-0.067025155
01/11/2021;75;75Paris 8e Arrondissement;12946220;-0.154007349
01/11/2021;75;75Paris 9e Arrondissement;49504926;-0.082423684
01/11/2021;77;77AchÃ¨res-la-ForÃªt;649000;0.056328858
01/11/2021;77;77Amillis;240000;-0.420989144
01/11/2021;77;77Amponville;1096500;1.963513514
01/11/2021;77;77Annet-sur-Marne;1605670;0.017534854
01/11/2021;77;77ArmentiÃ¨res-en-Brie;1301350;0.561588768
01/11/2021;77;77Aubepierre-Ozouer-le-Repos;349000;0.144262295
01/11/2021;77;77Aufferville;189000;-0.281641961
01/11/2021;77;77Avon;5193950;0.437550373
01/11/2021;77;77Baby;350000;6.777777778
01/11/2021;77;77Bagneaux-sur-Loing;128500;-0.312834225
01/11/2021;77;77Bailly-Romainvilliers;750600;-0.769237154
01/11/2021;77;77Bannost-Villegagnon;1287360;-0.0464
01/11/2021;77;77Barbizon;1236000;-0.694142684
01/11/2021;77;77Bazoches-lÃ¨s-Bray;70000;-0.96607541
01/11/2021;77;77Beautheil-Saints;581900;-0.781732933
01/11/2021;77;77Bellot;214000;-0.596226415
01/11/2021;77;77Bernay-Vilbert;400000;0.038961039
01/11/2021;77;77Bezalles;720000;0.5
01/11/2021;77;77Blandy;1118590;0.364134146
01/11/2021;77;77Blennes;137500;-0.358376108
01/11/2021;77;77Bois-le-Roi;3563060;0.130555966
01/11/2021;77;77Boissise-la-Bertrand;439000;-0.514917127
01/11/2021;77;77Boissise-le-Roi;1147000;-0.329631794
01/11/2021;77;77Boissy-aux-Cailles;760000;0.381818182
01/11/2021;77;77Boissy-le-ChÃ¢tel;2256750;0.545719178
01/11/2021;77;77Boitron;400000;-0.768759394
01/11/2021;77;77Bougligny;157000;-0.076470588
01/11/2021;77;77Bouleurs;145000;-0.763958978
01/11/2021;77;77Bourron-Marlotte;2643900;0.706843125
01/11/2021;77;77Bransles;344000;-0.036414566
01/11/2021;77;77Bray-sur-Seine;1100800;5.88
01/11/2021;77;77Brie-Comte-Robert;4795930;-0.285256973
